EventDate;Sender;Recipient
2001-03-08 07:58:00;63;146
2001-03-08 07:58:00;63;146
2001-03-08 08:04:00;37;38
2001-03-08 08:04:00;37;38
2001-03-08 08:04:00;37;38
2001-03-08 08:04:00;37;38
2001-03-08 08:10:00;91;13
2001-03-08 08:10:00;91;13
2001-03-08 08:10:00;91;13
2001-03-08 08:11:00;63;34
2001-03-08 08:11:00;63;34
2001-03-08 08:11:00;63;146
2001-03-08 08:11:00;63;146
2001-03-08 08:21:00;71;51
2001-03-08 08:21:00;71;51
2001-03-08 08:21:00;71;51
2001-03-08 08:21:00;71;51
2001-03-08 08:21:00;71;51
2001-03-08 08:25:00;71;51
2001-03-08 08:25:00;71;51
2001-03-08 08:25:00;71;51
2001-03-08 08:25:00;71;51
2001-03-08 09:09:00;63;34
2001-03-08 09:09:00;63;34
2001-03-08 09:09:00;63;12
2001-03-08 09:09:00;63;12
2001-03-08 09:09:00;63;146
2001-03-08 09:09:00;63;146
2001-03-08 09:10:00;63;34
2001-03-08 09:10:00;63;34
2001-03-08 09:10:00;63;34
2001-03-08 09:10:00;63;34
2001-03-08 09:10:00;63;34
2001-03-08 09:10:00;63;34
2001-03-08 09:10:00;63;34
2001-03-08 09:10:00;63;12
2001-03-08 09:10:00;63;12
2001-03-08 09:10:00;63;12
2001-03-08 09:10:00;63;12
2001-03-08 09:10:00;63;12
2001-03-08 09:10:00;63;12
2001-03-08 09:10:00;63;12
2001-03-08 09:10:00;63;146
2001-03-08 09:10:00;63;146
2001-03-08 09:10:00;63;146
2001-03-08 09:10:00;63;146
2001-03-08 09:10:00;63;146
2001-03-08 09:10:00;63;146
2001-03-08 09:10:00;63;146
2001-03-08 09:17:00;63;34
2001-03-08 09:17:00;63;34
2001-03-08 11:11:00;157;82
2001-03-08 11:11:00;157;82
2001-03-08 11:11:00;157;82
2001-03-08 11:11:00;157;82
2001-03-08 11:50:00;91;30
2001-03-08 11:50:00;91;30
2001-03-08 11:50:00;91;30
2001-03-08 11:50:00;91;30
2001-03-08 11:50:00;91;119
2001-03-08 11:50:00;91;119
2001-03-08 11:50:00;91;119
2001-03-08 11:50:00;91;119
2001-03-08 11:50:00;91;129
2001-03-08 11:50:00;91;129
2001-03-08 11:50:00;91;129
2001-03-08 11:50:00;91;129
2001-03-08 11:50:00;91;142
2001-03-08 11:50:00;91;142
2001-03-08 11:50:00;91;142
2001-03-08 11:50:00;91;142
2001-03-08 11:50:00;91;148
2001-03-08 11:50:00;91;148
2001-03-08 11:50:00;91;148
2001-03-08 11:50:00;91;148
2001-03-08 16:40:47;151;177
2001-03-08 17:55:00;126;82
2001-03-08 17:55:00;126;82
2001-03-08 17:55:00;126;82
2001-03-08 17:55:00;126;82
2001-03-09 06:28:00;160;166
2001-03-09 06:28:00;160;166
2001-03-09 06:50:00;160;65
2001-03-09 06:50:00;160;65
2001-03-09 06:50:00;160;65
2001-03-09 06:50:00;160;65
2001-03-09 08:02:00;157;166
2001-03-09 08:02:00;157;166
2001-03-09 08:02:00;157;166
2001-03-09 08:02:00;157;166
2001-03-09 08:17:00;88;17
2001-03-09 08:17:00;88;17
2001-03-09 08:17:00;88;17
2001-03-09 08:17:00;88;17
2001-03-09 09:14:00;91;30
2001-03-09 09:14:00;91;30
2001-03-09 09:14:00;91;30
2001-03-09 09:14:00;91;30
2001-03-09 09:24:00;30;91
2001-03-09 09:24:00;30;91
2001-03-09 09:24:00;30;91
2001-03-09 09:47:00;157;10
2001-03-09 09:47:00;157;10
2001-03-09 09:47:00;157;10
2001-03-09 09:47:00;157;10
2001-03-09 09:47:00;157;88
2001-03-09 09:47:00;157;88
2001-03-09 09:47:00;157;88
2001-03-09 09:47:00;157;88
2001-03-09 09:47:00;157;139
2001-03-09 09:47:00;157;139
2001-03-09 09:47:00;157;139
2001-03-09 09:47:00;157;139
2001-03-09 10:04:00;73;146
2001-03-09 10:04:00;73;146
2001-03-09 10:04:00;73;146
2001-03-09 10:04:00;73;146
2001-03-09 10:04:00;73;146
2001-03-09 10:09:00;73;34
2001-03-09 10:09:00;73;34
2001-03-09 10:09:00;73;34
2001-03-09 10:09:00;73;34
2001-03-09 10:09:00;73;34
2001-03-09 10:09:00;73;34
2001-03-09 10:31:00;91;30
2001-03-09 10:31:00;91;30
2001-03-09 10:31:00;91;30
2001-03-09 10:31:00;91;30
2001-03-09 11:01:00;162;114
2001-03-09 11:01:00;162;114
2001-03-09 13:59:00;33;23
2001-03-09 13:59:00;33;23
2001-03-09 13:59:00;33;23
2001-03-09 13:59:00;33;23
2001-03-09 13:59:00;33;23
2001-03-09 13:59:00;33;23
2001-03-09 13:59:00;33;158
2001-03-09 13:59:00;33;158
2001-03-09 13:59:00;33;158
2001-03-09 13:59:00;33;158
2001-03-09 13:59:00;33;158
2001-03-09 13:59:00;33;158
2001-03-09 14:20:00;153;107
2001-03-09 14:20:00;153;107
2001-03-09 14:20:00;153;107
2001-03-09 14:20:00;153;107
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 14:28:00;73;57
2001-03-09 15:14:00;153;82
2001-03-09 15:14:00;153;82
2001-03-09 15:14:00;153;82
2001-03-09 15:14:00;153;82
2001-03-09 15:14:00;153;107
2001-03-09 15:14:00;153;107
2001-03-09 15:14:00;153;107
2001-03-09 15:14:00;153;107
2001-03-10 00:55:00;173;82
2001-03-10 00:55:00;173;82
2001-03-10 00:59:00;33;23
2001-03-10 00:59:00;33;23
2001-03-10 00:59:00;33;158
2001-03-10 00:59:00;33;158
2001-03-10 01:09:00;173;82
2001-03-10 01:09:00;173;82
2001-03-10 01:20:00;153;107
2001-03-10 04:14:00;12;34
2001-03-10 04:14:00;12;34
2001-03-10 04:14:00;12;146
2001-03-10 04:14:00;12;146
2001-03-10 09:03:00;63;34
2001-03-10 09:03:00;63;34
2001-03-10 09:03:00;63;34
2001-03-10 09:03:00;63;34
2001-03-10 09:03:00;63;34
2001-03-10 09:03:00;63;34
2001-03-10 09:03:00;63;34
2001-03-10 09:03:00;63;12
2001-03-10 09:03:00;63;12
2001-03-10 09:03:00;63;12
2001-03-10 09:03:00;63;12
2001-03-10 09:03:00;63;12
2001-03-10 09:03:00;63;12
2001-03-10 09:03:00;63;12
2001-03-10 09:03:00;63;146
2001-03-10 09:03:00;63;146
2001-03-10 09:03:00;63;146
2001-03-10 09:03:00;63;146
2001-03-10 09:03:00;63;146
2001-03-10 09:03:00;63;146
2001-03-10 09:03:00;63;146
2001-03-10 09:06:00;63;34
2001-03-10 09:06:00;63;34
2001-03-10 09:06:00;63;34
2001-03-10 09:06:00;63;34
2001-03-10 09:06:00;63;34
2001-03-10 09:06:00;63;34
2001-03-10 09:06:00;63;34
2001-03-10 09:06:00;63;34
2001-03-10 09:06:00;63;12
2001-03-10 09:06:00;63;12
2001-03-10 09:06:00;63;12
2001-03-10 09:06:00;63;12
2001-03-10 09:06:00;63;12
2001-03-10 09:06:00;63;12
2001-03-10 09:06:00;63;12
2001-03-10 09:06:00;63;12
2001-03-10 09:06:00;63;146
2001-03-10 09:06:00;63;146
2001-03-10 09:06:00;63;146
2001-03-10 09:06:00;63;146
2001-03-10 09:06:00;63;146
2001-03-10 09:06:00;63;146
2001-03-10 09:06:00;63;146
2001-03-10 09:06:00;63;146
2001-03-10 09:14:00;63;34
2001-03-10 09:14:00;63;34
2001-03-10 09:14:00;63;34
2001-03-10 09:14:00;63;34
2001-03-10 09:14:00;63;34
2001-03-10 09:14:00;63;34
2001-03-10 09:14:00;63;34
2001-03-10 09:14:00;63;34
2001-03-10 09:14:00;63;12
2001-03-10 09:14:00;63;12
2001-03-10 09:14:00;63;12
2001-03-10 09:14:00;63;12
2001-03-10 09:14:00;63;12
2001-03-10 09:14:00;63;12
2001-03-10 09:14:00;63;12
2001-03-10 09:14:00;63;12
2001-03-10 09:14:00;63;146
2001-03-10 09:14:00;63;146
2001-03-10 09:14:00;63;146
2001-03-10 09:14:00;63;146
2001-03-10 09:14:00;63;146
2001-03-10 09:14:00;63;146
2001-03-10 09:14:00;63;146
2001-03-10 09:14:00;63;146
2001-03-10 10:31:00;17;88
2001-03-10 10:31:00;17;88
2001-03-10 10:31:00;17;88
2001-03-10 10:31:00;17;88
2001-03-10 10:31:00;17;90
2001-03-10 10:31:00;17;90
2001-03-10 11:21:00;17;88
2001-03-10 11:21:00;17;88
2001-03-10 12:25:00;17;88
2001-03-10 12:25:00;17;88
2001-03-10 12:25:00;17;88
2001-03-10 12:25:00;17;88
2001-03-12 04:19:00;22;160
2001-03-12 04:19:00;22;160
2001-03-12 05:01:00;33;23
2001-03-12 05:01:00;33;23
2001-03-12 05:01:00;33;23
2001-03-12 05:01:00;33;23
2001-03-12 05:01:00;33;151
2001-03-12 05:01:00;33;151
2001-03-12 05:01:00;33;151
2001-03-12 05:01:00;33;151
2001-03-12 05:01:00;33;158
2001-03-12 05:01:00;33;158
2001-03-12 05:01:00;33;158
2001-03-12 05:01:00;33;158
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 05:52:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:00:00;73;63
2001-03-12 06:39:00;63;34
2001-03-12 06:39:00;63;34
2001-03-12 07:26:00;114;162
2001-03-12 07:26:00;114;162
2001-03-12 07:38:00;63;34
2001-03-12 07:38:00;63;34
2001-03-12 07:38:00;63;146
2001-03-12 07:38:00;63;146
2001-03-12 07:47:00;63;34
2001-03-12 07:47:00;63;34
2001-03-12 07:47:00;63;12
2001-03-12 07:47:00;63;12
2001-03-12 07:47:00;63;146
2001-03-12 07:47:00;63;146
2001-03-12 07:56:00;63;34
2001-03-12 07:56:00;63;34
2001-03-12 07:56:00;63;12
2001-03-12 07:56:00;63;12
2001-03-12 07:56:00;63;146
2001-03-12 07:56:00;63;146
2001-03-12 08:07:00;63;34
2001-03-12 08:07:00;63;34
2001-03-12 08:07:00;63;34
2001-03-12 08:07:00;63;34
2001-03-12 08:07:00;63;34
2001-03-12 08:07:00;63;34
2001-03-12 08:07:00;63;34
2001-03-12 08:07:00;63;12
2001-03-12 08:07:00;63;12
2001-03-12 08:07:00;63;12
2001-03-12 08:07:00;63;12
2001-03-12 08:07:00;63;12
2001-03-12 08:07:00;63;12
2001-03-12 08:07:00;63;12
2001-03-12 08:07:00;63;146
2001-03-12 08:07:00;63;146
2001-03-12 08:07:00;63;146
2001-03-12 08:07:00;63;146
2001-03-12 08:07:00;63;146
2001-03-12 08:07:00;63;146
2001-03-12 08:07:00;63;146
2001-03-12 08:14:00;63;34
2001-03-12 08:14:00;63;34
2001-03-12 08:14:00;63;34
2001-03-12 08:14:00;63;34
2001-03-12 08:14:00;63;34
2001-03-12 08:14:00;63;34
2001-03-12 08:14:00;63;34
2001-03-12 08:14:00;63;12
2001-03-12 08:14:00;63;12
2001-03-12 08:14:00;63;12
2001-03-12 08:14:00;63;12
2001-03-12 08:14:00;63;12
2001-03-12 08:14:00;63;12
2001-03-12 08:14:00;63;12
2001-03-12 08:14:00;63;146
2001-03-12 08:14:00;63;146
2001-03-12 08:14:00;63;146
2001-03-12 08:14:00;63;146
2001-03-12 08:14:00;63;146
2001-03-12 08:14:00;63;146
2001-03-12 08:14:00;63;146
2001-03-12 08:26:00;126;59
2001-03-12 08:26:00;126;59
2001-03-12 08:26:00;126;59
2001-03-12 08:26:00;126;59
2001-03-12 08:26:00;126;59
2001-03-12 08:26:00;126;59
2001-03-12 08:26:00;126;59
2001-03-12 08:26:00;126;93
2001-03-12 08:26:00;126;93
2001-03-12 08:26:00;126;93
2001-03-12 08:26:00;126;93
2001-03-12 08:26:00;126;93
2001-03-12 08:26:00;126;93
2001-03-12 08:26:00;126;93
2001-03-12 08:26:00;126;118
2001-03-12 08:26:00;126;118
2001-03-12 08:26:00;126;118
2001-03-12 08:26:00;126;118
2001-03-12 08:26:00;126;118
2001-03-12 08:26:00;126;118
2001-03-12 08:26:00;126;118
2001-03-12 08:26:00;126;176
2001-03-12 08:26:00;126;176
2001-03-12 08:26:00;126;176
2001-03-12 08:26:00;126;176
2001-03-12 08:26:00;126;176
2001-03-12 08:26:00;126;176
2001-03-12 08:26:00;126;176
2001-03-12 08:31:00;63;34
2001-03-12 08:31:00;63;34
2001-03-12 08:31:00;63;34
2001-03-12 08:31:00;63;34
2001-03-12 08:31:00;63;34
2001-03-12 08:31:00;63;34
2001-03-12 08:31:00;63;34
2001-03-12 08:31:00;63;12
2001-03-12 08:31:00;63;12
2001-03-12 08:31:00;63;12
2001-03-12 08:31:00;63;12
2001-03-12 08:31:00;63;12
2001-03-12 08:31:00;63;12
2001-03-12 08:31:00;63;12
2001-03-12 08:31:00;63;146
2001-03-12 08:31:00;63;146
2001-03-12 08:31:00;63;146
2001-03-12 08:31:00;63;146
2001-03-12 08:31:00;63;146
2001-03-12 08:31:00;63;146
2001-03-12 08:31:00;63;146
2001-03-12 09:00:00;63;34
2001-03-12 09:00:00;63;34
2001-03-12 10:05:00;63;146
2001-03-12 10:05:00;63;146
2001-03-12 10:05:00;63;146
2001-03-12 10:05:00;63;146
2001-03-12 10:05:00;63;73
2001-03-12 10:05:00;63;73
2001-03-12 10:05:00;63;73
2001-03-12 10:05:00;63;73
2001-03-12 11:09:00;22;160
2001-03-12 11:09:00;22;160
2001-03-12 11:59:11;96;53
2001-03-12 12:07:01;122;95
2001-03-12 12:07:01;122;103
2001-03-12 12:22:00;17;88
2001-03-12 12:22:00;17;88
2001-03-12 12:22:00;17;88
2001-03-12 12:22:00;17;88
2001-03-12 13:28:00;63;34
2001-03-12 13:28:00;63;34
2001-03-12 13:31:00;34;63
2001-03-12 13:31:00;34;63
2001-03-12 13:31:00;34;63
2001-03-12 13:31:00;34;63
2001-03-12 13:31:00;34;146
2001-03-12 13:31:00;34;146
2001-03-12 13:31:00;34;146
2001-03-12 13:31:00;34;146
2001-03-12 13:31:00;63;34
2001-03-12 13:31:00;63;34
2001-03-12 13:46:00;73;63
2001-03-12 13:46:00;73;63
2001-03-12 13:46:00;73;63
2001-03-12 13:46:00;73;63
2001-03-12 13:46:00;73;63
2001-03-12 13:46:00;73;63
2001-03-12 14:07:00;71;5
2001-03-12 14:07:00;71;5
2001-03-12 14:07:00;71;5
2001-03-12 14:07:00;71;5
2001-03-12 14:07:00;71;5
2001-03-12 14:21:00;63;73
2001-03-12 14:21:00;63;73
2001-03-12 14:51:00;34;146
2001-03-12 14:51:00;34;146
2001-03-12 14:51:00;34;146
2001-03-12 14:51:00;34;146
2001-03-12 14:51:00;34;146
2001-03-12 14:51:00;34;146
2001-03-12 14:52:00;63;34
2001-03-12 14:52:00;63;34
2001-03-12 15:02:00;34;63
2001-03-12 15:02:00;34;63
2001-03-12 15:02:00;34;63
2001-03-12 15:02:00;34;63
2001-03-12 15:02:00;34;63
2001-03-12 15:02:00;34;63
2001-03-12 16:01:00;33;23
2001-03-12 16:01:00;33;151
2001-03-12 16:01:00;33;158
2001-03-12 20:09:49;103;95
2001-03-12 20:09:49;103;122
2001-03-12 23:23:00;27;82
2001-03-12 23:23:00;27;82
2001-03-12 23:23:00;27;107
2001-03-13 05:28:00;92;65
2001-03-13 05:28:00;92;65
2001-03-13 05:28:00;92;65
2001-03-13 05:28:00;92;65
2001-03-13 05:34:00;126;59
2001-03-13 05:34:00;126;59
2001-03-13 05:34:00;126;59
2001-03-13 05:34:00;126;59
2001-03-13 05:34:00;126;59
2001-03-13 05:34:00;126;59
2001-03-13 05:34:00;126;59
2001-03-13 05:34:00;126;176
2001-03-13 05:34:00;126;176
2001-03-13 05:34:00;126;176
2001-03-13 05:34:00;126;176
2001-03-13 05:34:00;126;176
2001-03-13 05:34:00;126;176
2001-03-13 05:34:00;126;176
2001-03-13 06:36:00;91;148
2001-03-13 06:36:00;91;148
2001-03-13 06:36:00;91;148
2001-03-13 06:36:00;91;148
2001-03-13 06:45:00;34;63
2001-03-13 06:45:00;34;63
2001-03-13 06:45:00;34;146
2001-03-13 06:45:00;34;146
2001-03-13 06:45:00;34;146
2001-03-13 06:45:00;34;146
2001-03-13 06:54:00;63;34
2001-03-13 06:54:00;63;34
2001-03-13 06:57:00;63;34
2001-03-13 06:57:00;63;34
2001-03-13 06:57:00;63;146
2001-03-13 06:57:00;63;146
2001-03-13 07:03:00;63;73
2001-03-13 07:03:00;63;73
2001-03-13 07:03:00;63;73
2001-03-13 07:03:00;63;73
2001-03-13 07:07:00;63;34
2001-03-13 07:07:00;63;34
2001-03-13 07:07:00;63;146
2001-03-13 07:07:00;63;146
2001-03-13 07:37:00;63;34
2001-03-13 07:37:00;63;34
2001-03-13 07:37:00;63;146
2001-03-13 07:37:00;63;146
2001-03-13 07:37:00;63;146
2001-03-13 07:37:00;63;146
2001-03-13 07:58:00;63;34
2001-03-13 07:58:00;63;34
2001-03-13 07:58:00;63;146
2001-03-13 07:58:00;63;146
2001-03-13 08:24:00;63;34
2001-03-13 08:24:00;63;34
2001-03-13 08:24:00;63;146
2001-03-13 08:24:00;63;146
2001-03-13 08:44:00;63;146
2001-03-13 08:44:00;63;146
2001-03-13 08:46:00;63;34
2001-03-13 08:46:00;63;34
2001-03-13 08:46:00;63;12
2001-03-13 08:46:00;63;12
2001-03-13 08:46:00;63;146
2001-03-13 08:46:00;63;146
2001-03-13 08:46:00;146;63
2001-03-13 08:46:00;146;63
2001-03-13 08:52:00;92;65
2001-03-13 08:52:00;92;65
2001-03-13 08:52:00;92;65
2001-03-13 08:52:00;92;65
2001-03-13 08:55:00;92;65
2001-03-13 08:55:00;92;65
2001-03-13 08:55:00;92;65
2001-03-13 08:55:00;92;65
2001-03-13 09:39:00;63;34
2001-03-13 09:39:00;63;34
2001-03-13 09:39:00;63;146
2001-03-13 09:39:00;63;146
2001-03-13 10:12:00;73;158
2001-03-13 10:12:00;73;158
2001-03-13 10:12:00;73;158
2001-03-13 10:12:00;73;158
2001-03-13 10:12:00;73;158
2001-03-13 10:12:00;73;158
2001-03-13 10:14:00;73;63
2001-03-13 10:14:00;73;63
2001-03-13 10:14:00;73;63
2001-03-13 10:14:00;73;63
2001-03-13 13:01:00;140;176
2001-03-13 13:01:00;140;176
2001-03-13 13:01:00;140;176
2001-03-13 13:01:00;140;176
2001-03-13 13:11:00;63;34
2001-03-13 13:11:00;63;34
2001-03-13 14:20:00;63;34
2001-03-13 14:20:00;63;34
2001-03-13 14:20:00;63;34
2001-03-13 14:20:00;63;34
2001-03-13 14:20:00;63;34
2001-03-13 14:20:00;63;146
2001-03-13 14:20:00;63;146
2001-03-13 14:20:00;63;146
2001-03-13 14:20:00;63;146
2001-03-13 14:20:00;63;146
2001-03-13 14:34:00;63;34
2001-03-13 14:34:00;63;34
2001-03-13 14:34:00;63;12
2001-03-13 14:34:00;63;12
2001-03-13 14:34:00;63;146
2001-03-13 14:34:00;63;146
2001-03-13 14:46:00;63;34
2001-03-13 14:46:00;63;34
2001-03-13 14:46:00;63;12
2001-03-13 14:46:00;63;12
2001-03-13 14:46:00;63;146
2001-03-13 14:46:00;63;146
2001-03-13 15:51:00;5;107
2001-03-13 15:52:00;22;160
2001-03-13 15:52:00;22;160
2001-03-13 15:52:00;22;160
2001-03-13 15:52:00;22;160
2001-03-13 16:12:00;22;6
2001-03-13 16:12:00;22;6
2001-03-13 16:12:00;22;6
2001-03-13 16:12:00;22;6
2001-03-13 16:12:00;22;6
2001-03-13 16:12:00;22;6
2001-03-13 16:12:00;22;6
2001-03-13 16:12:00;22;6
2001-03-13 16:12:00;63;34
2001-03-13 16:12:00;63;34
2001-03-13 16:53:00;63;146
2001-03-13 16:53:00;63;146
2001-03-13 16:53:00;63;146
2001-03-13 16:53:00;63;146
2001-03-13 17:03:31;122;95
2001-03-13 17:03:31;122;95
2001-03-13 23:48:00;96;107
2001-03-14 00:28:00;82;107
2001-03-14 04:41:00;34;63
2001-03-14 04:41:00;34;63
2001-03-14 05:49:00;34;146
2001-03-14 05:49:00;34;146
2001-03-14 05:49:00;34;146
2001-03-14 06:02:00;34;63
2001-03-14 06:02:00;34;63
2001-03-14 06:02:00;34;146
2001-03-14 06:02:00;34;146
2001-03-14 06:02:00;34;73
2001-03-14 06:02:00;34;73
2001-03-14 06:05:00;92;65
2001-03-14 06:05:00;92;65
2001-03-14 06:05:00;92;65
2001-03-14 06:05:00;92;65
2001-03-14 06:05:00;92;65
2001-03-14 06:05:00;92;65
2001-03-14 06:05:00;92;65
2001-03-14 06:05:00;92;65
2001-03-14 07:04:00;160;22
2001-03-14 07:04:00;160;22
2001-03-14 07:04:00;160;22
2001-03-14 07:04:00;160;22
2001-03-14 07:04:00;160;65
2001-03-14 07:04:00;160;65
2001-03-14 07:04:00;160;65
2001-03-14 07:04:00;160;65
2001-03-14 07:53:00;63;34
2001-03-14 07:53:00;63;34
2001-03-14 07:53:00;63;12
2001-03-14 07:53:00;63;12
2001-03-14 07:53:00;63;146
2001-03-14 07:53:00;63;146
2001-03-14 08:06:00;63;34
2001-03-14 08:06:00;63;34
2001-03-14 08:06:00;63;12
2001-03-14 08:06:00;63;12
2001-03-14 08:06:00;63;146
2001-03-14 08:06:00;63;146
2001-03-14 08:11:00;63;34
2001-03-14 08:11:00;63;34
2001-03-14 08:11:00;63;146
2001-03-14 08:11:00;63;146
2001-03-14 09:22:00;91;152
2001-03-14 09:22:00;91;152
2001-03-14 09:22:00;91;152
2001-03-14 09:22:00;91;152
2001-03-14 10:57:00;63;34
2001-03-14 10:57:00;63;34
2001-03-14 10:57:00;63;146
2001-03-14 10:57:00;63;146
2001-03-14 11:23:00;63;34
2001-03-14 11:23:00;63;34
2001-03-14 11:23:00;63;34
2001-03-14 11:23:00;63;34
2001-03-14 11:23:00;63;34
2001-03-14 11:23:00;63;34
2001-03-14 11:23:00;63;34
2001-03-14 11:23:00;63;34
2001-03-14 11:23:00;63;12
2001-03-14 11:23:00;63;12
2001-03-14 11:23:00;63;12
2001-03-14 11:23:00;63;12
2001-03-14 11:23:00;63;12
2001-03-14 11:23:00;63;12
2001-03-14 11:23:00;63;12
2001-03-14 11:23:00;63;12
2001-03-14 11:23:00;63;146
2001-03-14 11:23:00;63;146
2001-03-14 11:23:00;63;146
2001-03-14 11:23:00;63;146
2001-03-14 11:23:00;63;146
2001-03-14 11:23:00;63;146
2001-03-14 11:23:00;63;146
2001-03-14 11:23:00;63;146
2001-03-14 12:02:00;63;34
2001-03-14 12:02:00;63;34
2001-03-14 12:02:00;63;146
2001-03-14 12:02:00;63;146
2001-03-14 12:09:00;63;34
2001-03-14 12:09:00;63;34
2001-03-14 12:09:00;63;34
2001-03-14 12:09:00;63;34
2001-03-14 12:31:00;92;65
2001-03-14 12:31:00;92;65
2001-03-14 12:31:00;92;65
2001-03-14 12:31:00;92;65
2001-03-14 13:28:19;107;4
2001-03-14 13:53:00;63;34
2001-03-14 13:53:00;63;34
2001-03-14 13:53:00;63;12
2001-03-14 13:53:00;63;12
2001-03-14 13:53:00;63;146
2001-03-14 13:53:00;63;146
2001-03-14 13:58:00;63;34
2001-03-14 13:58:00;63;34
2001-03-14 13:58:00;63;146
2001-03-14 13:58:00;63;146
2001-03-14 14:17:00;78;82
2001-03-14 14:17:00;78;82
2001-03-14 14:17:00;78;82
2001-03-14 14:17:00;78;82
2001-03-14 14:39:00;73;34
2001-03-14 14:39:00;73;34
2001-03-14 14:39:00;73;34
2001-03-14 14:39:00;73;34
2001-03-14 14:39:00;73;34
2001-03-14 14:39:00;73;34
2001-03-14 14:39:00;73;34
2001-03-14 14:39:00;73;34
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;63
2001-03-14 14:39:00;73;146
2001-03-14 14:39:00;73;146
2001-03-14 14:39:00;73;146
2001-03-14 14:39:00;73;146
2001-03-14 14:39:00;73;146
2001-03-14 14:39:00;73;146
2001-03-14 14:39:00;73;146
2001-03-14 14:39:00;73;146
2001-03-14 14:40:49;107;4
2001-03-14 15:13:00;34;63
2001-03-14 15:13:00;34;63
2001-03-14 15:13:00;34;63
2001-03-14 15:13:00;34;63
2001-03-14 15:13:00;34;63
2001-03-14 15:13:00;34;63
2001-03-14 15:46:00;82;107
2001-03-14 16:23:00;63;34
2001-03-14 16:23:00;63;34
2001-03-14 16:46:29;107;4
2001-03-14 16:52:00;63;34
2001-03-14 16:52:00;63;34
2001-03-14 16:52:00;63;34
2001-03-14 16:52:00;63;34
2001-03-14 16:52:00;63;34
2001-03-14 16:52:00;63;34
2001-03-14 16:52:00;63;34
2001-03-14 16:52:00;63;34
2001-03-14 16:52:00;63;146
2001-03-14 16:52:00;63;146
2001-03-14 16:52:00;63;146
2001-03-14 16:52:00;63;146
2001-03-14 16:52:00;63;146
2001-03-14 16:52:00;63;146
2001-03-14 16:52:00;63;146
2001-03-14 16:52:00;63;146
2001-03-14 17:26:00;63;148
2001-03-14 17:26:00;63;148
2001-03-14 17:26:00;63;148
2001-03-14 17:26:00;63;148
2001-03-14 18:32:00;126;140
2001-03-14 18:32:00;126;140
2001-03-14 18:32:00;126;140
2001-03-14 18:32:00;126;140
2001-03-14 18:41:00;126;176
2001-03-14 18:41:00;126;176
2001-03-14 18:41:00;126;176
2001-03-14 18:41:00;126;176
2001-03-14 18:46:00;126;47
2001-03-14 18:46:00;126;47
2001-03-14 18:46:00;126;47
2001-03-14 18:46:00;126;47
2001-03-14 18:53:00;126;47
2001-03-14 18:53:00;126;47
2001-03-14 18:53:00;126;47
2001-03-14 18:53:00;126;47
2001-03-14 18:53:00;126;59
2001-03-14 18:53:00;126;59
2001-03-14 18:53:00;126;59
2001-03-14 18:53:00;126;59
2001-03-14 18:53:00;126;93
2001-03-14 18:53:00;126;93
2001-03-14 18:53:00;126;93
2001-03-14 18:53:00;126;93
2001-03-14 18:53:00;126;118
2001-03-14 18:53:00;126;118
2001-03-14 18:53:00;126;118
2001-03-14 18:53:00;126;118
2001-03-14 18:53:00;126;140
2001-03-14 18:53:00;126;140
2001-03-14 18:53:00;126;140
2001-03-14 18:53:00;126;140
2001-03-14 18:53:00;126;176
2001-03-14 18:53:00;126;176
2001-03-14 18:53:00;126;176
2001-03-14 18:53:00;126;176
2001-03-14 21:31:37;107;4
2001-03-14 22:04:18;95;122
2001-03-14 22:04:18;95;122
2001-03-15 04:11:00;34;146
2001-03-15 04:11:00;34;146
2001-03-15 04:11:00;34;146
2001-03-15 04:11:00;34;146
2001-03-15 04:11:00;34;146
2001-03-15 04:11:00;34;146
