Sender;Recipient;EventDate;month
56;103;2010-05-13 13:43:31;5
103;56;2010-05-13 13:43:52;5
103;56;2010-05-13 13:46:00;5
54;166;2010-05-13 13:50:17;5
55;107;2010-05-13 13:54:49;5
166;54;2010-05-13 14:01:43;5
86;101;2010-05-13 14:02:03;5
8;85;2010-05-13 14:04:11;5
166;54;2010-05-13 14:08:26;5
54;166;2010-05-13 14:08:36;5
148;86;2010-05-13 14:10:29;5
148;121;2010-05-13 14:10:29;5
148;69;2010-05-13 14:10:29;5
54;166;2010-05-13 14:11:07;5
35;129;2010-05-13 14:11:10;5
86;121;2010-05-13 14:15:13;5
86;148;2010-05-13 14:15:21;5
129;35;2010-05-13 14:15:41;5
121;148;2010-05-13 14:16:25;5
118;121;2010-05-13 14:20:54;5
118;86;2010-05-13 14:20:54;5
14;118;2010-05-13 14:24:03;5
118;86;2010-05-13 14:27:35;5
118;121;2010-05-13 14:27:35;5
86;121;2010-05-13 14:29:09;5
86;69;2010-05-13 14:29:09;5
118;14;2010-05-13 14:35:00;5
14;62;2010-05-13 14:39:57;5
36;69;2010-05-13 14:48:49;5
36;136;2010-05-13 14:48:49;5
36;86;2010-05-13 14:48:49;5
36;148;2010-05-13 14:48:49;5
36;90;2010-05-13 14:48:49;5
36;163;2010-05-13 14:48:49;5
36;80;2010-05-13 14:48:49;5
36;83;2010-05-13 14:48:49;5
36;85;2010-05-13 14:48:49;5
118;52;2010-05-13 14:51:48;5
118;37;2010-05-13 14:51:48;5
166;84;2010-05-13 15:03:58;5
166;54;2010-05-13 15:06:34;5
41;90;2010-05-13 15:15:45;5
36;156;2010-05-13 15:28:02;5
166;14;2010-05-13 15:35:09;5
166;141;2010-05-13 15:35:09;5
103;107;2010-05-13 15:55:14;5
121;69;2010-05-13 17:12:14;5
121;86;2010-05-13 17:12:14;5
155;133;2010-05-13 18:10:55;5
62;8;2010-05-13 18:38:37;5
133;155;2010-05-14 05:38:50;5
141;125;2010-05-14 05:54:34;5
62;14;2010-05-14 05:57:27;5
74;90;2010-05-14 06:14:40;5
74;127;2010-05-14 06:14:40;5
74;41;2010-05-14 06:14:40;5
141;80;2010-05-14 06:23:40;5
141;161;2010-05-14 06:23:40;5
52;80;2010-05-14 06:37:55;5
52;11;2010-05-14 06:37:55;5
127;74;2010-05-14 06:45:01;5
14;166;2010-05-14 06:46:05;5
62;80;2010-05-14 06:46:55;5
62;161;2010-05-14 06:46:55;5
47;37;2010-05-14 06:53:25;5
47;82;2010-05-14 06:53:25;5
47;117;2010-05-14 06:53:25;5
47;57;2010-05-14 06:53:25;5
47;72;2010-05-14 06:53:25;5
47;126;2010-05-14 06:53:25;5
47;98;2010-05-14 06:53:25;5
47;65;2010-05-14 06:53:25;5
47;34;2010-05-14 06:53:25;5
47;52;2010-05-14 06:53:25;5
98;47;2010-05-14 06:57:13;5
41;74;2010-05-14 07:01:17;5
41;74;2010-05-14 07:01:30;5
54;166;2010-05-14 07:02:29;5
72;47;2010-05-14 07:06:04;5
22;119;2010-05-14 07:10:58;5
3;82;2010-05-14 07:16:57;5
41;163;2010-05-14 07:21:08;5
41;18;2010-05-14 07:21:08;5
41;110;2010-05-14 07:21:08;5
60;55;2010-05-14 07:23:30;5
60;54;2010-05-14 07:23:30;5
65;47;2010-05-14 07:24:03;5
133;69;2010-05-14 07:24:53;5
133;136;2010-05-14 07:24:53;5
133;19;2010-05-14 07:24:53;5
133;141;2010-05-14 07:24:53;5
54;60;2010-05-14 07:25:18;5
55;60;2010-05-14 07:25:41;5
33;119;2010-05-14 07:28:06;5
52;47;2010-05-14 07:29:26;5
148;153;2010-05-14 07:42:32;5
18;41;2010-05-14 07:43:23;5
18;129;2010-05-14 07:44:39;5
33;162;2010-05-14 07:45:04;5
69;121;2010-05-14 07:48:12;5
80;52;2010-05-14 07:49:19;5
90;74;2010-05-14 07:51:03;5
80;141;2010-05-14 07:51:39;5
37;47;2010-05-14 07:53:24;5
129;163;2010-05-14 07:53:32;5
129;18;2010-05-14 07:53:32;5
129;110;2010-05-14 07:53:32;5
129;14;2010-05-14 07:53:32;5
129;158;2010-05-14 07:53:32;5
30;61;2010-05-14 07:55:07;5
19;133;2010-05-14 08:00:51;5
69;133;2010-05-14 08:04:29;5
163;154;2010-05-14 08:05:21;5
163;18;2010-05-14 08:05:21;5
163;110;2010-05-14 08:05:21;5
163;41;2010-05-14 08:05:21;5
163;90;2010-05-14 08:05:21;5
163;129;2010-05-14 08:05:21;5
163;14;2010-05-14 08:05:21;5
163;14;2010-05-14 08:05:43;5
125;141;2010-05-14 08:08:52;5
119;22;2010-05-14 08:13:44;5
92;84;2010-05-14 08:19:26;5
86;121;2010-05-14 08:19:57;5
65;129;2010-05-14 08:20:03;5
69;148;2010-05-14 08:21:30;5
110;129;2010-05-14 08:23:25;5
110;41;2010-05-14 08:26:40;5
130;17;2010-05-14 08:27:13;5
69;119;2010-05-14 08:31:26;5
69;148;2010-05-14 08:32:37;5
132;166;2010-05-14 08:36:03;5
14;129;2010-05-14 08:41:57;5
32;88;2010-05-14 08:46:07;5
103;52;2010-05-14 09:02:48;5
103;118;2010-05-14 09:02:48;5
37;133;2010-05-14 09:07:58;5
37;163;2010-05-14 09:07:58;5
37;141;2010-05-14 09:07:58;5
37;14;2010-05-14 09:07:58;5
62;88;2010-05-14 09:10:03;5
32;88;2010-05-14 09:15:01;5
103;113;2010-05-14 09:16:03;5
133;37;2010-05-14 09:18:51;5
8;62;2010-05-14 09:21:57;5
85;8;2010-05-14 09:30:28;5
11;133;2010-05-14 09:35:29;5
133;11;2010-05-14 09:35:38;5
14;37;2010-05-14 09:38:45;5
126;47;2010-05-14 09:47:37;5
158;129;2010-05-14 09:59:53;5
158;129;2010-05-14 10:00:35;5
85;148;2010-05-14 10:02:23;5
85;141;2010-05-14 10:05:19;5
128;85;2010-05-14 10:23:34;5
55;107;2010-05-14 10:25:07;5
18;90;2010-05-14 10:27:40;5
18;163;2010-05-14 10:27:40;5
18;110;2010-05-14 10:27:40;5
18;129;2010-05-14 10:27:40;5
8;98;2010-05-14 10:28:21;5
8;67;2010-05-14 10:28:21;5
107;103;2010-05-14 10:31:03;5
103;107;2010-05-14 10:32:46;5
153;133;2010-05-14 10:33:06;5
153;148;2010-05-14 10:33:13;5
52;80;2010-05-14 10:34:47;5
47;34;2010-05-14 10:36:12;5
85;128;2010-05-14 10:42:45;5
143;69;2010-05-14 10:46:24;5
153;69;2010-05-14 10:46:46;5
80;52;2010-05-14 10:56:24;5
82;47;2010-05-14 10:57:20;5
148;69;2010-05-14 10:57:44;5
148;86;2010-05-14 10:57:44;5
148;80;2010-05-14 10:58:46;5
80;148;2010-05-14 10:58:52;5
69;86;2010-05-14 11:01:22;5
86;69;2010-05-14 11:05:16;5
82;3;2010-05-14 11:05:22;5
82;32;2010-05-14 11:05:22;5
82;151;2010-05-14 11:05:22;5
82;60;2010-05-14 11:05:22;5
82;64;2010-05-14 11:05:22;5
82;3;2010-05-14 11:05:39;5
86;148;2010-05-14 11:05:48;5
64;82;2010-05-14 11:06:15;5
36;103;2010-05-14 11:06:17;5
3;82;2010-05-14 11:06:24;5
69;143;2010-05-14 11:07:34;5
82;64;2010-05-14 11:09:23;5
82;60;2010-05-14 11:09:23;5
82;98;2010-05-14 11:09:23;5
82;47;2010-05-14 11:09:23;5
82;117;2010-05-14 11:09:23;5
82;27;2010-05-14 11:09:23;5
64;82;2010-05-14 11:09:58;5
60;82;2010-05-14 11:10:05;5
60;82;2010-05-14 11:20:35;5
8;103;2010-05-14 11:21:51;5
91;77;2010-05-14 11:25:46;5
77;91;2010-05-14 11:25:57;5
69;148;2010-05-14 11:26:33;5
141;85;2010-05-14 11:27:00;5
141;163;2010-05-14 11:27:00;5
141;36;2010-05-14 11:27:00;5
141;136;2010-05-14 11:27:00;5
141;19;2010-05-14 11:27:00;5
60;13;2010-05-14 11:32:59;5
60;97;2010-05-14 11:32:59;5
60;58;2010-05-14 11:32:59;5
60;67;2010-05-14 11:32:59;5
60;34;2010-05-14 11:32:59;5
60;45;2010-05-14 11:32:59;5
60;105;2010-05-14 11:32:59;5
60;108;2010-05-14 11:32:59;5
60;55;2010-05-14 11:32:59;5
60;54;2010-05-14 11:32:59;5
97;60;2010-05-14 11:33:42;5
136;133;2010-05-14 11:34:32;5
69;121;2010-05-14 11:35:02;5
69;86;2010-05-14 11:35:02;5
118;36;2010-05-14 11:36:07;5
118;85;2010-05-14 11:36:07;5
118;103;2010-05-14 11:36:07;5
118;8;2010-05-14 11:36:07;5
118;67;2010-05-14 11:36:07;5
118;102;2010-05-14 11:36:07;5
118;13;2010-05-14 11:36:07;5
118;132;2010-05-14 11:36:07;5
118;83;2010-05-14 11:36:07;5
118;155;2010-05-14 11:36:07;5
118;128;2010-05-14 11:36:07;5
118;52;2010-05-14 11:36:07;5
118;37;2010-05-14 11:36:07;5
11;153;2010-05-14 11:36:29;5
153;69;2010-05-14 11:39:01;5
153;148;2010-05-14 11:39:01;5
153;11;2010-05-14 11:39:08;5
153;11;2010-05-14 11:39:31;5
136;133;2010-05-14 11:41:49;5
55;60;2010-05-14 11:43:20;5
136;141;2010-05-14 11:44:16;5
133;136;2010-05-14 11:44:59;5
153;69;2010-05-14 11:46:18;5
50;103;2010-05-14 11:46:28;5
133;136;2010-05-14 11:49:18;5
80;98;2010-05-14 11:49:23;5
8;62;2010-05-14 11:50:18;5
8;55;2010-05-14 11:50:18;5
36;132;2010-05-14 11:51:04;5
8;141;2010-05-14 11:54:48;5
8;62;2010-05-14 11:56:09;5
13;60;2010-05-14 11:57:00;5
55;141;2010-05-14 11:57:09;5
55;107;2010-05-14 11:57:09;5
8;102;2010-05-14 11:59:32;5
90;129;2010-05-14 12:01:26;5
90;154;2010-05-14 12:01:26;5
90;35;2010-05-14 12:01:26;5
35;90;2010-05-14 12:02:00;5
54;60;2010-05-14 12:02:43;5
47;82;2010-05-14 12:03:46;5
13;85;2010-05-14 12:04:40;5
166;103;2010-05-14 12:04:58;5
103;166;2010-05-14 12:05:27;5
58;60;2010-05-14 12:05:28;5
103;50;2010-05-14 12:05:48;5
85;13;2010-05-14 12:12:52;5
85;103;2010-05-14 12:13:43;5
34;60;2010-05-14 12:24:16;5
105;60;2010-05-14 12:27:33;5
45;60;2010-05-14 12:30:52;5
47;126;2010-05-14 12:31:18;5
16;95;2010-05-14 12:31:42;5
58;44;2010-05-14 12:32:26;5
58;141;2010-05-14 12:32:26;5
58;133;2010-05-14 12:32:26;5
58;83;2010-05-14 12:32:26;5
58;103;2010-05-14 12:32:26;5
103;58;2010-05-14 12:33:03;5
133;58;2010-05-14 12:33:13;5
98;80;2010-05-14 12:46:20;5
144;107;2010-05-14 12:49:33;5
107;55;2010-05-14 12:49:56;5
144;141;2010-05-14 12:50:46;5
144;141;2010-05-14 12:52:46;5
144;141;2010-05-14 12:53:05;5
166;125;2010-05-14 12:55:50;5
86;69;2010-05-14 12:56:17;5
86;69;2010-05-14 12:56:23;5
39;95;2010-05-14 12:57:25;5
83;58;2010-05-14 12:57:54;5
39;95;2010-05-14 12:58:26;5
125;166;2010-05-14 12:58:46;5
86;121;2010-05-14 12:59:33;5
86;69;2010-05-14 12:59:33;5
107;55;2010-05-14 13:11:47;5
107;62;2010-05-14 13:11:47;5
62;107;2010-05-14 13:16:30;5
141;58;2010-05-14 13:17:11;5
44;58;2010-05-14 13:18:34;5
107;55;2010-05-14 13:21:12;5
11;80;2010-05-14 13:23:26;5
108;60;2010-05-14 13:25:06;5
107;55;2010-05-14 13:27:51;5
156;61;2010-05-14 13:39:56;5
61;156;2010-05-14 13:40:47;5
61;30;2010-05-14 13:41:16;5
82;39;2010-05-14 13:43:43;5
143;117;2010-05-14 13:44:27;5
39;82;2010-05-14 13:44:59;5
35;119;2010-05-14 13:47:41;5
107;141;2010-05-14 13:56:18;5
107;55;2010-05-14 13:56:18;5
107;54;2010-05-14 13:56:18;5
80;11;2010-05-14 13:56:53;5
156;155;2010-05-14 13:57:08;5
156;155;2010-05-14 13:57:23;5
143;117;2010-05-14 13:57:54;5
156;132;2010-05-14 14:02:44;5
132;156;2010-05-14 14:07:54;5
102;155;2010-05-14 14:08:59;5
107;55;2010-05-14 14:09:47;5
107;62;2010-05-14 14:09:47;5
80;130;2010-05-14 14:11:43;5
140;39;2010-05-14 14:13:59;5
155;102;2010-05-14 14:15:18;5
155;156;2010-05-14 14:15:33;5
155;156;2010-05-14 14:16:31;5
15;35;2010-05-14 14:16:31;5
140;39;2010-05-14 14:18:02;5
130;89;2010-05-14 14:21:35;5
107;62;2010-05-14 14:23:12;5
88;110;2010-05-14 14:31:41;5
88;154;2010-05-14 14:31:41;5
136;133;2010-05-14 14:35:32;5
136;133;2010-05-14 14:35:57;5
97;92;2010-05-14 14:36:09;5
130;83;2010-05-14 14:48:29;5
130;148;2010-05-14 14:48:29;5
130;163;2010-05-14 14:48:29;5
130;36;2010-05-14 14:48:29;5
130;85;2010-05-14 14:48:29;5
130;17;2010-05-14 14:48:29;5
129;158;2010-05-14 14:58:42;5
129;90;2010-05-14 15:01:18;5
103;141;2010-05-14 15:13:08;5
8;166;2010-05-14 15:15:30;5
103;95;2010-05-14 15:29:52;5
103;81;2010-05-14 15:29:52;5
152;137;2010-05-15 14:17:21;5
32;82;2010-05-17 05:33:13;5
62;107;2010-05-17 05:54:48;5
62;107;2010-05-17 06:00:37;5
108;94;2010-05-17 06:32:58;5
119;35;2010-05-17 06:36:11;5
117;143;2010-05-17 06:38:47;5
119;94;2010-05-17 06:39:13;5
74;90;2010-05-17 06:39:18;5
74;127;2010-05-17 06:39:18;5
74;41;2010-05-17 06:39:18;5
117;143;2010-05-17 06:42:50;5
127;74;2010-05-17 06:43:29;5
94;119;2010-05-17 06:44:37;5
133;19;2010-05-17 06:44:37;5
133;69;2010-05-17 06:44:37;5
133;136;2010-05-17 06:44:37;5
133;141;2010-05-17 06:44:37;5
117;47;2010-05-17 06:45:26;5
117;82;2010-05-17 06:45:44;5
19;133;2010-05-17 06:46:05;5
98;82;2010-05-17 06:51:53;5
17;98;2010-05-17 06:52:16;5
17;78;2010-05-17 06:52:16;5
54;107;2010-05-17 06:54:45;5
78;17;2010-05-17 06:55:44;5
41;74;2010-05-17 06:59:33;5
137;152;2010-05-17 07:01:30;5
90;74;2010-05-17 07:01:44;5
98;17;2010-05-17 07:03:56;5
32;88;2010-05-17 07:04:16;5
3;82;2010-05-17 07:13:55;5
55;107;2010-05-17 07:15:01;5
55;107;2010-05-17 07:15:06;5
55;107;2010-05-17 07:15:09;5
55;107;2010-05-17 07:15:15;5
133;136;2010-05-17 07:15:58;5
45;57;2010-05-17 07:17:51;5
45;56;2010-05-17 07:17:51;5
45;92;2010-05-17 07:17:51;5
45;150;2010-05-17 07:17:51;5
45;97;2010-05-17 07:17:51;5
45;105;2010-05-17 07:17:51;5
45;52;2010-05-17 07:17:51;5
56;45;2010-05-17 07:18:20;5
97;45;2010-05-17 07:18:24;5
150;45;2010-05-17 07:18:53;5
84;166;2010-05-17 07:20:29;5
3;82;2010-05-17 07:21:54;5
69;133;2010-05-17 07:26:32;5
69;152;2010-05-17 07:27:54;5
67;60;2010-05-17 07:33:11;5
141;103;2010-05-17 07:34:51;5
45;105;2010-05-17 07:38:34;5
141;103;2010-05-17 07:38:35;5
45;56;2010-05-17 07:40:28;5
56;45;2010-05-17 07:41:17;5
132;102;2010-05-17 07:46:23;5
39;82;2010-05-17 07:47:50;5
118;78;2010-05-17 07:49:18;5
92;45;2010-05-17 07:49:54;5
105;45;2010-05-17 07:53:45;5
55;103;2010-05-17 07:56:45;5
55;85;2010-05-17 07:56:45;5
105;45;2010-05-17 07:58:25;5
105;45;2010-05-17 08:03:04;5
11;90;2010-05-17 08:10:35;5
11;83;2010-05-17 08:10:35;5
11;35;2010-05-17 08:10:35;5
83;11;2010-05-17 08:12:04;5
83;13;2010-05-17 08:12:16;5
82;39;2010-05-17 08:13:12;5
83;13;2010-05-17 08:13:33;5
90;11;2010-05-17 08:14:47;5
13;83;2010-05-17 08:15:09;5
83;36;2010-05-17 08:15:19;5
13;90;2010-05-17 08:17:14;5
36;83;2010-05-17 08:23:08;5
132;141;2010-05-17 08:25:37;5
132;19;2010-05-17 08:25:37;5
132;36;2010-05-17 08:25:37;5
36;132;2010-05-17 08:41:05;5
19;132;2010-05-17 08:44:40;5
141;32;2010-05-17 08:44:43;5
13;83;2010-05-17 08:52:39;5
82;47;2010-05-17 08:59:28;5
118;85;2010-05-17 08:59:43;5
118;83;2010-05-17 08:59:43;5
118;103;2010-05-17 08:59:43;5
118;8;2010-05-17 08:59:43;5
118;67;2010-05-17 08:59:43;5
118;128;2010-05-17 08:59:43;5
118;132;2010-05-17 08:59:43;5
118;36;2010-05-17 08:59:43;5
118;155;2010-05-17 08:59:43;5
118;102;2010-05-17 08:59:43;5
118;13;2010-05-17 08:59:43;5
118;52;2010-05-17 08:59:43;5
118;37;2010-05-17 08:59:43;5
82;47;2010-05-17 09:00:04;5
82;45;2010-05-17 09:00:04;5
82;113;2010-05-17 09:00:04;5
82;113;2010-05-17 09:00:21;5
85;55;2010-05-17 09:01:25;5
8;95;2010-05-17 09:02:25;5
132;102;2010-05-17 09:06:48;5
128;141;2010-05-17 09:09:54;5
35;11;2010-05-17 09:12:11;5
128;141;2010-05-17 09:14:32;5
103;55;2010-05-17 09:19:08;5
103;141;2010-05-17 09:22:27;5
103;141;2010-05-17 09:22:41;5
128;107;2010-05-17 09:23:28;5
110;163;2010-05-17 09:28:27;5
110;90;2010-05-17 09:28:27;5
110;129;2010-05-17 09:28:27;5
34;47;2010-05-17 09:29:52;5
95;39;2010-05-17 09:35:50;5
95;39;2010-05-17 09:36:34;5
165;92;2010-05-17 09:37:26;5
92;165;2010-05-17 09:39:31;5
129;110;2010-05-17 09:49:58;5
158;129;2010-05-17 09:53:07;5
129;158;2010-05-17 09:55:34;5
36;69;2010-05-17 09:59:34;5
36;156;2010-05-17 09:59:34;5
141;128;2010-05-17 10:00:36;5
128;141;2010-05-17 10:00:44;5
166;84;2010-05-17 10:01:01;5
84;166;2010-05-17 10:01:59;5
84;92;2010-05-17 10:04:59;5
92;84;2010-05-17 10:05:56;5
14;163;2010-05-17 10:11:44;5
141;128;2010-05-17 10:12:08;5
128;141;2010-05-17 10:13:09;5
128;141;2010-05-17 10:14:20;5
141;128;2010-05-17 10:15:54;5
128;141;2010-05-17 10:16:06;5
52;45;2010-05-17 10:16:14;5
90;13;2010-05-17 10:17:10;5
90;110;2010-05-17 10:18:13;5
128;141;2010-05-17 10:20:03;5
13;90;2010-05-17 10:22:47;5
95;8;2010-05-17 10:22:55;5
8;95;2010-05-17 10:23:44;5
152;39;2010-05-17 10:27:27;5
141;128;2010-05-17 10:35:19;5
37;80;2010-05-17 10:35:48;5
37;11;2010-05-17 10:35:48;5
37;148;2010-05-17 10:35:48;5
80;37;2010-05-17 10:35:54;5
128;141;2010-05-17 10:36:18;5
11;37;2010-05-17 10:37:34;5
103;141;2010-05-17 10:38:50;5
103;152;2010-05-17 10:38:50;5
103;56;2010-05-17 10:38:50;5
103;50;2010-05-17 10:38:50;5
143;90;2010-05-17 10:39:21;5
143;129;2010-05-17 10:39:21;5
143;35;2010-05-17 10:39:21;5
129;143;2010-05-17 10:39:29;5
90;143;2010-05-17 10:40:53;5
11;86;2010-05-17 10:48:11;5
11;136;2010-05-17 10:48:11;5
11;36;2010-05-17 10:48:11;5
11;155;2010-05-17 10:48:11;5
129;153;2010-05-17 10:51:20;5
36;11;2010-05-17 10:52:38;5
13;90;2010-05-17 10:54:08;5
35;143;2010-05-17 10:57:41;5
90;13;2010-05-17 10:58:39;5
90;35;2010-05-17 10:59:07;5
13;90;2010-05-17 10:59:23;5
90;13;2010-05-17 10:59:23;5
13;90;2010-05-17 10:59:41;5
45;126;2010-05-17 10:59:59;5
35;90;2010-05-17 11:00:06;5
61;154;2010-05-17 11:11:34;5
45;105;2010-05-17 11:19:11;5
153;129;2010-05-17 11:20:48;5
126;45;2010-05-17 11:21:19;5
8;81;2010-05-17 11:21:23;5
153;129;2010-05-17 11:21:30;5
45;82;2010-05-17 11:22:10;5
8;81;2010-05-17 11:23:54;5
35;13;2010-05-17 11:24:36;5
35;90;2010-05-17 11:24:36;5
13;35;2010-05-17 11:26:09;5
32;88;2010-05-17 11:30:43;5
32;88;2010-05-17 11:32:28;5
121;69;2010-05-17 11:40:26;5
90;35;2010-05-17 11:40:31;5
69;121;2010-05-17 11:42:41;5
121;86;2010-05-17 11:57:32;5
121;69;2010-05-17 11:57:32;5
121;39;2010-05-17 11:57:32;5
121;150;2010-05-17 11:57:32;5
69;121;2010-05-17 11:58:11;5
150;121;2010-05-17 11:58:12;5
11;133;2010-05-17 11:58:17;5
8;103;2010-05-17 11:58:24;5
155;11;2010-05-17 11:59:37;5
27;126;2010-05-17 12:01:33;5
121;39;2010-05-17 12:01:48;5
121;150;2010-05-17 12:01:48;5
121;86;2010-05-17 12:01:48;5
121;69;2010-05-17 12:01:48;5
166;102;2010-05-17 12:06:29;5
166;141;2010-05-17 12:06:29;5
166;50;2010-05-17 12:06:29;5
166;56;2010-05-17 12:06:29;5
166;149;2010-05-17 12:06:29;5
166;152;2010-05-17 12:06:29;5
56;166;2010-05-17 12:07:12;5
102;166;2010-05-17 12:07:20;5
150;121;2010-05-17 12:09:14;5
50;166;2010-05-17 12:10:18;5
128;141;2010-05-17 12:19:00;5
128;54;2010-05-17 12:19:00;5
141;128;2010-05-17 12:21:04;5
128;141;2010-05-17 12:21:31;5
128;141;2010-05-17 12:21:52;5
128;54;2010-05-17 12:21:52;5
133;11;2010-05-17 12:22:30;5
126;27;2010-05-17 12:24:33;5
141;125;2010-05-17 12:25:04;5
8;81;2010-05-17 12:27:49;5
69;121;2010-05-17 12:35:29;5
155;39;2010-05-17 12:36:12;5
39;155;2010-05-17 12:36:31;5
62;88;2010-05-17 12:37:33;5
37;133;2010-05-17 12:38:37;5
37;163;2010-05-17 12:38:37;5
37;141;2010-05-17 12:38:37;5
37;14;2010-05-17 12:38:37;5
62;14;2010-05-17 12:41:27;5
62;133;2010-05-17 12:41:27;5
62;136;2010-05-17 12:41:27;5
88;62;2010-05-17 12:43:46;5
98;17;2010-05-17 12:43:59;5
113;82;2010-05-17 12:44:11;5
113;82;2010-05-17 12:44:15;5
17;98;2010-05-17 12:44:27;5
128;141;2010-05-17 12:59:16;5
22;119;2010-05-17 13:01:06;5
149;166;2010-05-17 13:04:27;5
155;132;2010-05-17 13:05:28;5
132;155;2010-05-17 13:05:39;5
39;27;2010-05-17 13:09:16;5
39;121;2010-05-17 13:09:16;5
121;39;2010-05-17 13:10:13;5
133;37;2010-05-17 13:10:16;5
52;80;2010-05-17 13:19:14;5
52;11;2010-05-17 13:19:14;5
11;133;2010-05-17 13:19:17;5
80;52;2010-05-17 13:19:19;5
11;52;2010-05-17 13:19:19;5
148;86;2010-05-17 13:19:22;5
148;69;2010-05-17 13:19:22;5
148;37;2010-05-17 13:19:26;5
11;133;2010-05-17 13:21:31;5
128;166;2010-05-17 13:24:54;5
52;118;2010-05-17 13:25:47;5
52;37;2010-05-17 13:25:47;5
117;166;2010-05-17 13:25:54;5
118;52;2010-05-17 13:27:14;5
37;52;2010-05-17 13:28:07;5
166;117;2010-05-17 13:31:23;5
37;141;2010-05-17 13:34:50;5
37;163;2010-05-17 13:34:50;5
37;14;2010-05-17 13:34:50;5
37;133;2010-05-17 13:34:50;5
69;148;2010-05-17 13:35:10;5
13;127;2010-05-17 13:38:28;5
13;74;2010-05-17 13:38:28;5
13;41;2010-05-17 13:38:28;5
13;90;2010-05-17 13:38:28;5
27;39;2010-05-17 13:39:49;5
133;37;2010-05-17 13:43:47;5
69;148;2010-05-17 13:44:18;5
69;86;2010-05-17 13:44:18;5
117;166;2010-05-17 13:44:56;5
128;166;2010-05-17 13:45:03;5
133;11;2010-05-17 13:46:44;5
133;11;2010-05-17 13:46:48;5
103;141;2010-05-17 13:48:32;5
133;11;2010-05-17 13:50:12;5
128;141;2010-05-17 13:55:58;5
166;128;2010-05-17 13:58:28;5
60;132;2010-05-17 13:59:57;5
60;155;2010-05-17 13:59:57;5
60;83;2010-05-17 13:59:57;5
60;8;2010-05-17 13:59:57;5
60;13;2010-05-17 13:59:57;5
60;67;2010-05-17 13:59:57;5
60;36;2010-05-17 13:59:57;5
60;103;2010-05-17 13:59:57;5
60;156;2010-05-17 13:59:57;5
60;85;2010-05-17 13:59:57;5
60;128;2010-05-17 13:59:57;5
60;102;2010-05-17 13:59:57;5
155;60;2010-05-17 14:00:12;5
39;95;2010-05-17 14:00:15;5
128;166;2010-05-17 14:00:19;5
8;60;2010-05-17 14:00:33;5
83;60;2010-05-17 14:01:25;5
67;60;2010-05-17 14:03:15;5
166;8;2010-05-17 14:03:52;5
39;152;2010-05-17 14:04:07;5
8;166;2010-05-17 14:04:14;5
103;60;2010-05-17 14:05:03;5
90;127;2010-05-17 14:05:57;5
166;128;2010-05-17 14:07:12;5
128;166;2010-05-17 14:07:49;5
128;60;2010-05-17 14:08:20;5
156;85;2010-05-17 14:08:21;5
39;95;2010-05-17 14:08:21;5
39;95;2010-05-17 14:09:25;5
102;60;2010-05-17 14:11:18;5
39;95;2010-05-17 14:11:21;5
39;121;2010-05-17 14:12:26;5
39;121;2010-05-17 14:13:08;5
8;103;2010-05-17 14:15:20;5
62;141;2010-05-17 14:18:24;5
62;44;2010-05-17 14:18:24;5
62;133;2010-05-17 14:18:24;5
36;60;2010-05-17 14:19:35;5
119;22;2010-05-17 14:23:07;5
152;166;2010-05-17 14:23:19;5
127;90;2010-05-17 14:23:21;5
102;155;2010-05-17 14:24:24;5
155;102;2010-05-17 14:25:20;5
90;127;2010-05-17 14:25:46;5
127;90;2010-05-17 14:26:46;5
127;41;2010-05-17 14:32:29;5
41;127;2010-05-17 14:33:29;5
135;33;2010-05-17 14:37:03;5
135;77;2010-05-17 14:37:03;5
27;82;2010-05-17 14:37:08;5
27;126;2010-05-17 14:37:55;5
36;141;2010-05-17 14:37:56;5
36;19;2010-05-17 14:37:56;5
36;136;2010-05-17 14:37:56;5
135;69;2010-05-17 14:38:00;5
148;69;2010-05-17 14:38:11;5
148;86;2010-05-17 14:38:11;5
126;27;2010-05-17 14:38:27;5
148;69;2010-05-17 14:38:33;5
156;60;2010-05-17 14:49:00;5
119;69;2010-05-17 14:52:07;5
8;85;2010-05-17 15:26:35;5
132;60;2010-05-17 15:29:07;5
8;103;2010-05-17 15:33:30;5
103;8;2010-05-17 15:41:13;5
57;54;2010-05-17 15:45:42;5
57;90;2010-05-17 15:45:42;5
83;130;2010-05-17 15:46:39;5
147;123;2010-05-17 16:05:21;5
147;137;2010-05-17 16:05:21;5
147;150;2010-05-17 16:05:21;5
129;132;2010-05-17 16:05:27;5
129;133;2010-05-17 16:05:27;5
129;142;2010-05-17 16:05:27;5
147;65;2010-05-17 16:15:09;5
103;166;2010-05-17 16:42:18;5
30;8;2010-05-17 17:45:25;5
30;33;2010-05-17 17:45:25;5
30;36;2010-05-17 17:45:25;5
30;39;2010-05-17 17:45:25;5
30;58;2010-05-17 17:45:25;5
30;66;2010-05-17 17:45:25;5
30;69;2010-05-17 17:45:25;5
30;86;2010-05-17 17:45:25;5
17;129;2010-05-17 21:16:17;5
17;37;2010-05-17 21:16:17;5
17;90;2010-05-17 21:16:17;5
17;32;2010-05-17 21:16:17;5
17;97;2010-05-17 21:16:17;5
17;136;2010-05-17 21:16:17;5
17;19;2010-05-17 21:16:17;5
17;148;2010-05-17 21:16:17;5
17;105;2010-05-17 21:16:17;5
17;158;2010-05-17 21:16:17;5
17;41;2010-05-17 21:16:17;5
17;80;2010-05-17 21:16:17;5
